chromosome,window_pos_1,window_pos_2,fst_FvsMono,fst_chemotypes_femalesOnly,fst_FvsMono_outlier,fst_chemotypes_femalesOnly_outlier
Chr03,77590000,77690000,0.12665459,0.035913707,Not,Not
Chr03,77600000,77700000,0.119991462,0.037042317,Not,Not
Chr03,77610000,77710000,0.100691234,0.046260584,Not,Not
Chr03,77620000,77720000,0.108727236,0.051808294,Not,Not
Chr03,77630000,77730000,0.103797064,0.067279945,Not,Not
Chr03,77640000,77740000,0.108441325,0.072490328,Not,Not
Chr03,77650000,77750000,0.11205727,0.076680159,Not,Not
Chr03,77660000,77760000,0.119616198,0.078694873,Not,Not
Chr03,77670000,77770000,0.118789955,0.07951147,Not,Not
Chr03,77680000,77780000,0.122444152,0.080084521,Not,Not
Chr03,77690000,77790000,0.120594381,0.079204946,Not,Not
Chr03,77700000,77800000,0.114959417,0.079571412,Not,Not
Chr03,77710000,77810000,0.106332501,0.077933239,Not,Not
Chr03,77720000,77820000,0.097425351,0.079455731,Not,Not
Chr03,77730000,77830000,0.096749874,0.073923867,Not,Not
Chr03,77740000,77840000,0.12325871,0.065832223,Not,Not
Chr03,77750000,77850000,0.120714928,0.059283164,Not,Not
Chr03,77760000,77860000,0.108803755,0.064517022,Not,Not
Chr03,77770000,77870000,0.115387127,0.063077543,Not,Not
Chr03,77780000,77880000,0.112168352,0.056857789,Not,Not
Chr03,77790000,77890000,0.114933601,0.057926496,Not,Not
Chr03,77800000,77900000,0.124356178,0.061375724,Not,Not
Chr03,77810000,77910000,0.135243238,0.06223616,Not,Not
Chr03,77820000,77920000,0.147170957,0.056196395,Not,Not
Chr03,77830000,77930000,0.158848481,0.055947817,Not,Not
Chr03,77840000,77940000,0.108502655,0.051575449,Not,Not
Chr03,77850000,77950000,0.107804195,0.05481656,Not,Not
Chr03,77860000,77960000,0.104426912,0.041855232,Not,Not
Chr03,77870000,77970000,0.083580379,0.037027845,Not,Not
Chr03,77880000,77980000,0.073593047,0.050765157,Not,Not
Chr03,77890000,77990000,0.064884786,0.081803057,Not,Not
Chr03,77900000,78000000,0.074289366,0.08144451,Not,Not
Chr03,77910000,78010000,0.081213636,0.083681143,Not,Not
Chr03,77920000,78020000,0.08349798,0.090087943,Not,Not
Chr03,77930000,78030000,0.080696598,0.098876833,Not,Not
Chr03,77940000,78040000,0.101021956,0.087119433,Not,Not
Chr03,77950000,78050000,0.110649056,0.084074274,Not,Not
Chr03,77960000,78060000,0.115247258,0.086141494,Not,Not
Chr03,77970000,78070000,0.123395098,0.095371791,Not,Not
Chr03,77980000,78080000,0.125902528,0.090469054,Not,Not
Chr03,77990000,78090000,0.131955114,0.068884316,Not,Not
Chr03,78000000,78100000,0.140881183,0.070565264,Not,Not
Chr03,78010000,78110000,0.154081475,0.076148222,Not,Not
Chr03,78020000,78120000,0.156173277,0.074752891,Not,Not
Chr03,78030000,78130000,0.171546272,0.060780635,Not,Not
Chr03,78040000,78140000,0.177449276,0.073416785,Not,Not
Chr03,78050000,78150000,0.163082127,0.067220148,Not,Not
Chr03,78060000,78160000,0.167463612,0.066804672,Not,Not
Chr03,78070000,78170000,0.165381825,0.062369258,Not,Not
Chr03,78080000,78180000,0.168118552,0.065833915,Not,Not
Chr03,78090000,78190000,0.180479,0.099972238,Not,Not
Chr03,78100000,78200000,0.165105445,0.095686181,Not,Not
Chr03,78110000,78210000,0.152032677,0.091778528,Not,Not
Chr03,78120000,78220000,0.150560909,0.091544433,Not,Not
Chr03,78130000,78230000,0.147303965,0.091686379,Not,Not
Chr03,78140000,78240000,0.146400914,0.095082013,Not,Not
Chr03,78150000,78250000,0.152751902,0.106448646,Not,Not
Chr03,78160000,78260000,0.148034847,0.104241774,Not,Not
Chr03,78170000,78270000,0.155462079,0.103974971,Not,Not
Chr03,78180000,78280000,0.153228908,0.09782458,Not,Not
Chr03,78190000,78290000,0.12186614,0.058190332,Not,Not
Chr03,78200000,78300000,0.125687617,0.059155848,Not,Not
Chr03,78210000,78310000,0.127955097,0.055696236,Not,Not
Chr03,78220000,78320000,0.129325906,0.050065721,Not,Not
Chr03,78230000,78330000,0.124979234,0.048652058,Not,Not
Chr03,78240000,78340000,0.115954307,0.04739066,Not,Not
Chr03,78250000,78350000,0.11311995,0.045572357,Not,Not
Chr03,78260000,78360000,0.116125461,0.048727563,Not,Not
Chr03,78270000,78370000,0.108661315,0.047739324,Not,Not
Chr03,78280000,78380000,0.104972708,0.047062009,Not,Not
Chr03,78290000,78390000,0.116693255,0.041139644,Not,Not
Chr03,78300000,78400000,0.112300012,0.030091365,Not,Not
Chr03,78310000,78410000,0.11374313,0.024741333,Not,Not
Chr03,78320000,78420000,0.128177614,0.02597318,Not,Not
Chr03,78330000,78430000,0.119251991,0.027942733,Not,Not
Chr03,78340000,78440000,0.113537919,0.03666326,Not,Not
Chr03,78350000,78450000,0.115162451,0.042294301,Not,Not
Chr03,78360000,78460000,0.110705413,0.036250838,Not,Not
Chr03,78370000,78470000,0.111848413,0.038767964,Not,Not
Chr03,78380000,78480000,0.100655072,0.034078684,Not,Not
Chr03,78390000,78490000,0.104967227,0.033557324,Not,Not
Chr03,78400000,78500000,0.112142534,0.036416177,Not,Not
Chr03,78410000,78510000,0.121061235,0.039975124,Not,Not
Chr03,78420000,78520000,0.114488654,0.044505339,Not,Not
Chr03,78430000,78530000,0.127232444,0.04577383,Not,Not
Chr03,78440000,78540000,0.139235775,0.042897761,Not,Not
Chr03,78450000,78550000,0.14427091,0.041181368,Not,Not
Chr03,78460000,78560000,0.146838596,0.043461228,Not,Not
Chr03,78470000,78570000,0.148911506,0.042874082,Not,Not
Chr03,78480000,78580000,0.173356371,0.052093564,Not,Not
Chr03,78490000,78590000,0.147651189,0.05026249,Not,Not
Chr03,78500000,78600000,0.134085887,0.050585917,Not,Not
Chr03,78510000,78610000,0.121939806,0.049451317,Not,Not
Chr03,78520000,78620000,0.107495877,0.047416053,Not,Not
Chr03,78530000,78630000,0.097655662,0.041790115,Not,Not
Chr03,78540000,78640000,0.090123595,0.034604847,Not,Not
Chr03,78550000,78650000,0.089558302,0.033022402,Not,Not
Chr03,78560000,78660000,0.088218645,0.029993636,Not,Not
Chr03,78570000,78670000,0.084949718,0.028705765,Not,Not
Chr03,78580000,78680000,0.085376131,0.027177137,Not,Not
Chr03,78590000,78690000,0.087497219,0.021049371,Not,Not
Chr03,78600000,78700000,0.087776426,0.017506131,Not,Not
Chr03,78610000,78710000,0.079209528,0.01789745,Not,Not
Chr03,78620000,78720000,0.080812865,0.012499661,Not,Not
Chr03,78630000,78730000,0.079507037,0.014474538,Not,Not
Chr03,78640000,78740000,0.075700352,0.014041726,Not,Not
Chr03,78650000,78750000,0.074305387,0.01301615,Not,Not
Chr03,78660000,78760000,0.10775198,0.012280646,Not,Not
Chr03,78670000,78770000,0.111150512,0.0123118,Not,Not
Chr03,78680000,78780000,0.142946847,0.01013933,Not,Not
Chr03,78690000,78790000,0.159068799,0.011595182,Not,Not
Chr03,78700000,78800000,0.162824031,0.009417065,Not,Not
Chr03,78710000,78810000,0.16655695,0.005639737,Not,Not
Chr03,78720000,78820000,0.181239442,0.008146572,Not,Not
Chr03,78730000,78830000,0.18208125,0.008763498,Not,Not
Chr03,78740000,78840000,0.182599741,0.00935021,Not,Not
Chr03,78750000,78850000,0.173037849,0.011623092,Not,Not
Chr03,78760000,78860000,0.150198997,0.012904521,Not,Not
Chr03,78770000,78870000,0.150163583,0.013206991,Not,Not
Chr03,78780000,78880000,0.107202468,0.014764438,Not,Not
Chr03,78790000,78890000,0.109773356,0.012825151,Not,Not
Chr03,78800000,78900000,0.108482171,0.016199069,Not,Not
Chr03,78810000,78910000,0.101097508,0.021703989,Not,Not
Chr03,78820000,78920000,0.101230877,0.023708577,Not,Not
Chr03,78830000,78930000,0.104703113,0.02135252,Not,Not
Chr03,78840000,78940000,0.108949341,0.022949308,Not,Not
Chr03,78850000,78950000,0.120402433,0.030717502,Not,Not
Chr03,78860000,78960000,0.123034028,0.034270431,Not,Not
Chr03,78870000,78970000,0.120976142,0.03529181,Not,Not
Chr03,78880000,78980000,0.126895549,0.036905799,Not,Not
Chr03,78890000,78990000,0.129618658,0.045084309,Not,Not
Chr03,78900000,79000000,0.133137905,0.042819387,Not,Not
Chr03,78910000,79010000,0.144487287,0.041952952,Not,Not
Chr03,78920000,79020000,0.148216623,0.045122046,Not,Not
Chr03,78930000,79030000,0.151983753,0.048842566,Not,Not
Chr03,78940000,79040000,0.154414114,0.052098898,Not,Not
Chr03,78950000,79050000,0.152460327,0.046796363,Not,Not
Chr03,78960000,79060000,0.153475304,0.051721593,Not,Not
Chr03,78970000,79070000,0.153329645,0.05076871,Not,Not
Chr03,78980000,79080000,0.149307599,0.050702962,Not,Not
Chr03,78990000,79090000,0.148738829,0.049498936,Not,Not
Chr03,79000000,79100000,0.146310759,0.053279619,Not,Not
Chr03,79010000,79110000,0.151930368,0.057577985,Not,Not
Chr03,79020000,79120000,0.150613695,0.051693147,Not,Not
Chr03,79030000,79130000,0.150452165,0.051299083,Not,Not
Chr03,79040000,79140000,0.145391828,0.046548182,Not,Not
Chr03,79050000,79150000,0.133174621,0.048376414,Not,Not
Chr03,79060000,79160000,0.120962177,0.032105236,Not,Not
Chr03,79070000,79170000,0.123570347,0.031836209,Not,Not
Chr03,79080000,79180000,0.116340014,0.027632297,Not,Not
Chr03,79090000,79190000,0.114263136,0.026141262,Not,Not
Chr03,79100000,79200000,0.107044553,0.026831316,Not,Not
Chr03,79110000,79210000,0.092797101,0.027760419,Not,Not
Chr03,79120000,79220000,0.092349567,0.028947602,Not,Not
Chr03,79130000,79230000,0.088027129,0.030803545,Not,Not
Chr03,79140000,79240000,0.078200568,0.037270169,Not,Not
Chr03,79150000,79250000,0.085563088,0.03121401,Not,Not
Chr03,79160000,79260000,0.090935801,0.033764207,Not,Not
Chr03,79170000,79270000,0.092474925,0.033473552,Not,Not
Chr03,79180000,79280000,0.100936478,0.032830782,Not,Not
Chr03,79190000,79290000,0.099633715,0.032569139,Not,Not
Chr03,79200000,79300000,0.10393143,0.032713073,Not,Not
Chr03,79210000,79310000,0.098980096,0.030839561,Not,Not
Chr03,79220000,79320000,0.095224897,0.033090484,Not,Not
Chr03,79230000,79330000,0.101009316,0.031052928,Not,Not
Chr03,79240000,79340000,0.110313073,0.023128375,Not,Not
Chr03,79250000,79350000,0.111672468,0.021470829,Not,Not
Chr03,79260000,79360000,0.114517816,0.019681912,Not,Not
Chr03,79270000,79370000,0.111688317,0.017666207,Not,Not
Chr03,79280000,79380000,0.118711277,0.015567382,Not,Not
Chr03,79290000,79390000,0.124421528,0.014208737,Not,Not
Chr03,79300000,79400000,0.129755364,0.013290363,Not,Not
Chr03,79310000,79410000,0.13072593,0.01181866,Not,Not
Chr03,79320000,79420000,0.145174998,0.01779832,Not,Not
Chr03,79330000,79430000,0.141242436,0.020615787,Not,Not
Chr03,79340000,79440000,0.146969392,0.027243892,Not,Not
Chr03,79350000,79450000,0.142920026,0.035880101,Not,Not
Chr03,79360000,79460000,0.134854628,0.038106008,Not,Not
Chr03,79370000,79470000,0.131657164,0.04301529,Not,Not
Chr03,79380000,79480000,0.117185248,0.049670882,Not,Not
Chr03,79390000,79490000,0.114202259,0.051258536,Not,Not
Chr03,79400000,79500000,0.120926145,0.053994184,Not,Not
Chr03,79410000,79510000,0.133588847,0.065583256,Not,Not
Chr03,79420000,79520000,0.116957666,0.060755139,Not,Not
Chr03,79430000,79530000,0.11211481,0.060305615,Not,Not
Chr03,79440000,79540000,0.106945157,0.057320661,Not,Not
Chr03,79450000,79550000,0.101394561,0.054599405,Not,Not
Chr03,79460000,79560000,0.103198489,0.059813264,Not,Not
Chr03,79470000,79570000,0.107239406,0.066078998,Not,Not
Chr03,79480000,79580000,0.100976293,0.075027346,Not,Not
Chr03,79490000,79590000,0.101371499,0.075060517,Not,Not
Chr03,79500000,79600000,0.082357619,0.080748869,Not,Not
Chr03,79510000,79610000,0.06779027,0.071377402,Not,Not
Chr03,79520000,79620000,0.07174243,0.068478584,Not,Not
Chr03,79530000,79630000,0.081293668,0.067034205,Not,Not
Chr03,79540000,79640000,0.088284737,0.067450639,Not,Not
Chr03,79550000,79650000,0.100359731,0.066158252,Not,Not
Chr03,79560000,79660000,0.105118251,0.059739692,Not,Not
Chr03,79570000,79670000,0.125097432,0.048730278,Not,Not
Chr03,79580000,79680000,0.2107181,0.030998576,Not,Not
Chr03,79590000,79690000,0.220871585,0.032657393,Not,Not
Chr03,79600000,79700000,0.224145247,0.034371432,Not,Not
Chr03,79610000,79710000,0.213113981,0.046640387,Not,Not
Chr03,79620000,79720000,0.212547751,0.047218587,Not,Not
Chr03,79630000,79730000,0.197439705,0.049122147,Not,Not
Chr03,79640000,79740000,0.205733885,0.051844646,Not,Not
Chr03,79650000,79750000,0.195067273,0.049694706,Not,Not
Chr03,79660000,79760000,0.196536356,0.051562311,Not,Not
Chr03,79670000,79770000,0.20351392,0.053562812,Not,Not
Chr03,79680000,79780000,0.148301052,0.055149022,Not,Not
Chr03,79690000,79790000,0.126011261,0.058452949,Not,Not
Chr03,79700000,79800000,0.133745369,0.059805973,Not,Not
Chr03,79710000,79810000,0.147239262,0.052604025,Not,Not
Chr03,79720000,79820000,0.151116578,0.054529552,Not,Not
Chr03,79730000,79830000,0.159282588,0.056104797,Not,Not
Chr03,79740000,79840000,0.150674179,0.054852946,Not,Not
Chr03,79750000,79850000,0.167201813,0.065877039,Not,Not
Chr03,79760000,79860000,0.1762027,0.07346659,Not,Not
Chr03,79770000,79870000,0.186923914,0.076970726,Not,Not
Chr03,79780000,79880000,0.2025182,0.080478963,Not,Not
Chr03,79790000,79890000,0.229748251,0.084542978,Not,Not
Chr03,79800000,79900000,0.221750087,0.083752407,Not,Not
Chr03,79810000,79910000,0.205165329,0.080850907,Not,Not
Chr03,79820000,79920000,0.227206923,0.078093231,Not,Not
Chr03,79830000,79930000,0.238145059,0.077391242,Not,Not
Chr03,79840000,79940000,0.238484185,0.077811023,Not,Not
Chr03,79850000,79950000,0.226594088,0.069727205,Not,Not
Chr03,79860000,79960000,0.212360646,0.057061739,Not,Not
Chr03,79870000,79970000,0.166729909,0.058202067,Not,Not
Chr03,79880000,79980000,0.145514972,0.068601646,Not,Not
Chr03,79890000,79990000,0.125782174,0.069400339,Not,Not
Chr03,79900000,80000000,0.135464541,0.068180945,Not,Not
Chr03,79910000,80010000,0.138321984,0.073950304,Not,Not
Chr03,79920000,80020000,0.108109242,0.07306349,Not,Not
Chr03,79930000,80030000,0.107954404,0.070470195,Not,Not
Chr03,79940000,80040000,0.112062375,0.064540441,Not,Not
Chr03,79950000,80050000,0.121754939,0.06245775,Not,Not
Chr03,79960000,80060000,0.137730766,0.05303994,Not,Not
Chr03,79970000,80070000,0.151607511,0.042850828,Not,Not
Chr03,79980000,80080000,0.168933097,0.024224416,Not,Not
Chr03,79990000,80090000,0.182648201,0.014814011,Not,Not
Chr03,80000000,80100000,0.204470875,0.011390002,Not,Not
Chr03,80010000,80110000,0.201535085,0.00441177,Not,Not
Chr03,80020000,80120000,0.197999694,0.007145501,Not,Not
Chr03,80030000,80130000,0.185405725,0.006814139,Not,Not
Chr03,80040000,80140000,0.193267734,0.006576275,Not,Not
Chr03,80050000,80150000,0.195023763,0.002975431,Not,Not
Chr03,80060000,80160000,0.20583866,0.01027168,Not,Not
Chr03,80070000,80170000,0.214784234,0.014099597,Not,Not
Chr03,80080000,80180000,0.207646993,0.019754266,Not,Not
Chr03,80090000,80190000,0.201138339,0.020359711,Not,Not
Chr03,80100000,80200000,0.167985149,0.019422711,Not,Not
Chr03,80110000,80210000,0.194137149,0.019450146,Not,Not
Chr03,80120000,80220000,0.209482209,0.015250326,Not,Not
Chr03,80130000,80230000,0.211985123,0.017583151,Not,Not
Chr03,80140000,80240000,0.207142352,0.017633125,Not,Not
Chr03,80150000,80250000,0.219834317,0.017039078,Not,Not
Chr03,80160000,80260000,0.217440824,0.015580286,Not,Not
Chr03,80170000,80270000,0.210968751,0.01298952,Not,Not
Chr03,80180000,80280000,0.21490247,0.013111656,Not,Not
Chr03,80190000,80290000,0.218370655,0.01357348,Not,Not
Chr03,80200000,80300000,0.212450814,0.015724737,Not,Not
Chr03,80210000,80310000,0.207573359,0.017787811,Not,Not
Chr03,80220000,80320000,0.205332196,0.018880471,Not,Not
Chr03,80230000,80330000,0.209229872,0.018057766,Not,Not
Chr03,80240000,80340000,0.212946217,0.016170931,Not,Not
Chr03,80250000,80350000,0.207125277,0.01943757,Not,Not
Chr03,80260000,80360000,0.212636637,0.020800668,Not,Not
Chr03,80270000,80370000,0.211084778,0.023857245,Not,Not
Chr03,80280000,80380000,0.211377803,0.026129149,Not,Not
Chr03,80290000,80390000,0.204585076,0.028834844,Not,Not
Chr03,80300000,80400000,0.201767417,0.028166214,Not,Not
Chr03,80310000,80410000,0.195871952,0.026907897,Not,Not
Chr03,80320000,80420000,0.194913854,0.025820343,Not,Not
Chr03,80330000,80430000,0.182282294,0.028150938,Not,Not
Chr03,80340000,80440000,0.173592484,0.037359027,Not,Not
Chr03,80350000,80450000,0.175525597,0.037126172,Not,Not
Chr03,80360000,80460000,0.168738316,0.037219461,Not,Not
Chr03,80370000,80470000,0.181149325,0.037982693,Not,Not
Chr03,80380000,80480000,0.234865339,0.034707481,Not,Not
Chr03,80390000,80490000,0.26037712,0.031218676,Not,Not
Chr03,80400000,80500000,0.272756027,0.03394644,Not,Not
Chr03,80410000,80510000,0.270162089,0.033084382,Not,Not
Chr03,80420000,80520000,0.261159131,0.035612494,Not,Not
Chr03,80430000,80530000,0.255781773,0.04746823,Not,Not
Chr03,80440000,80540000,0.251470423,0.051668046,Not,Not
Chr03,80450000,80550000,0.240694747,0.055458198,Not,Not
Chr03,80460000,80560000,0.241318821,0.058902354,Not,Not
Chr03,80470000,80570000,0.237303739,0.062549608,Not,Not
Chr03,80480000,80580000,0.184710637,0.070663419,Not,Not
Chr03,80490000,80590000,0.158590206,0.075967956,Not,Not
Chr03,80500000,80600000,0.156989897,0.072622202,Not,Not
Chr03,80510000,80610000,0.160701638,0.075425556,Not,Not
Chr03,80520000,80620000,0.16670528,0.079839007,Not,Not
Chr03,80530000,80630000,0.18397039,0.068035488,Not,Not
Chr03,80540000,80640000,0.194463348,0.062944549,Not,Not
Chr03,80550000,80650000,0.200901927,0.06380234,Not,Not
Chr03,80560000,80660000,0.211188052,0.059954518,Not,Not
Chr03,80570000,80670000,0.205100702,0.058939595,Not,Not
Chr03,80580000,80680000,0.198830033,0.053246217,Not,Not
Chr03,80590000,80690000,0.198925919,0.052453957,Not,Not
Chr03,80600000,80700000,0.19294247,0.058417787,Not,Not
Chr03,80610000,80710000,0.199360921,0.068811587,Not,Not
Chr03,80620000,80720000,0.205463069,0.067342777,Not,Not
Chr03,80630000,80730000,0.202063894,0.063107793,Not,Not
Chr03,80640000,80740000,0.199838351,0.061670579,Not,Not
Chr03,80650000,80750000,0.199166854,0.054834416,Not,Not
Chr03,80660000,80760000,0.169589301,0.057098798,Not,Not
Chr03,80670000,80770000,0.166043981,0.05342024,Not,Not
Chr03,80680000,80780000,0.179679712,0.05327805,Not,Not
Chr03,80690000,80790000,0.177864272,0.047701675,Not,Not
Chr03,80700000,80800000,0.179194467,0.044981228,Not,Not
Chr03,80710000,80810000,0.164090083,0.031975778,Not,Not
Chr03,80720000,80820000,0.149605207,0.030080335,Not,Not
Chr03,80730000,80830000,0.187920592,0.027200312,Not,Not
Chr03,80740000,80840000,0.185595768,0.024583024,Not,Not
Chr03,80750000,80850000,0.187628375,0.022364241,Not,Not
Chr03,80760000,80860000,0.202931755,0.012111731,Not,Not
Chr03,80770000,80870000,0.199491389,0.014070841,Not,Not
Chr03,80780000,80880000,0.18698728,0.014723229,Not,Not
Chr03,80790000,80890000,0.177506868,0.018769465,Not,Not
Chr03,80800000,80900000,0.167726435,0.018408556,Not,Not
Chr03,80810000,80910000,0.169493885,0.02585607,Not,Not
Chr03,80820000,80920000,0.166073929,0.025480662,Not,Not
Chr03,80830000,80930000,0.115501466,0.030391632,Not,Not
Chr03,80840000,80940000,0.109058825,0.033153878,Not,Not
Chr03,80850000,80950000,0.099626551,0.035741521,Not,Not
Chr03,80860000,80960000,0.097732124,0.041089927,Not,Not
Chr03,80870000,80970000,0.090273009,0.043508568,Not,Not
Chr03,80880000,80980000,0.079409793,0.048879271,Not,Not
Chr03,80890000,80990000,0.07575491,0.058928283,Not,Not
Chr03,80900000,81000000,0.071372555,0.065243363,Not,Not
Chr03,80910000,81010000,0.0702476,0.067150712,Not,Not
Chr03,80920000,81020000,0.083580535,0.071646573,Not,Not
Chr03,80930000,81030000,0.087549718,0.077003629,Not,Not
Chr03,80940000,81040000,0.09382734,0.082249032,Not,Not
Chr03,80950000,81050000,0.107832191,0.083476304,Not,Not
Chr03,80960000,81060000,0.114465455,0.085365897,Not,Not
Chr03,80970000,81070000,0.122858397,0.101157231,Not,Not
Chr03,80980000,81080000,0.129694797,0.087697837,Not,Not
Chr03,80990000,81090000,0.149806655,0.08311779,Not,Not
Chr03,81000000,81100000,0.167100681,0.084036281,Not,Not
Chr03,81010000,81110000,0.179759263,0.079747424,Not,Not
Chr03,81020000,81120000,0.17668433,0.078754056,Not,Not
Chr03,81030000,81130000,0.180363121,0.071778555,Not,Not
Chr03,81040000,81140000,0.167466284,0.063696946,Not,Not
Chr03,81050000,81150000,0.164373621,0.060469796,Not,Not
Chr03,81060000,81160000,0.157906199,0.062086541,Not,Not
Chr03,81070000,81170000,0.165067561,0.043669561,Not,Not
Chr03,81080000,81180000,0.169936597,0.050679384,Not,Not
Chr03,81090000,81190000,0.179997344,0.045569557,Not,Not
Chr03,81100000,81200000,0.174232722,0.039442478,Not,Not
Chr03,81110000,81210000,0.181685798,0.04230327,Not,Not
Chr03,81120000,81220000,0.185128461,0.04006031,Not,Not
Chr03,81130000,81230000,0.196362318,0.041162499,Not,Not
Chr03,81140000,81240000,0.211854023,0.044714289,Not,Not
Chr03,81150000,81250000,0.217302018,0.045434054,Not,Not
Chr03,81160000,81260000,0.211631432,0.037820275,Not,Not
