Ka,Ks,Ka/Ks,HAP1,HAP2,Start,Stop,Chromosome_real,Chromosome,Start_real,Stop_real,Compartment
2.74E-05,0.0273615,0.001,OIIa.chrY.v1.g373410.t1,OIIb.chrX.v1.g399050.t1,9609953,9610751,ChrX,otto_ChrX,9609953,9610751,PAR
0.00140152,0.00622183,0.225259,OIIa.chrY.v1.g373450.t1,OIIb.chrX.v1.g399070.t1,9640154,9641656,ChrX,otto_ChrX,9640154,9641656,PAR
0.00238519,0.018694,0.127591,OIIa.chrY.v1.g373470.t1,OIIb.chrX.v1.g399080.t1,9648839,9649882,ChrX,otto_ChrX,9648839,9649882,PAR
0.00139413,0.0121565,0.114683,OIIa.chrY.v1.g373480.t1,OIIb.chrX.v1.g399090.t1,9659776,9665590,ChrX,otto_ChrX,9659776,9665590,PAR
0.00381645,0.0100581,0.379439,OIIa.chrY.v1.g373500.t1,OIIb.chrX.v1.g399100.t1,9680801,9682665,ChrX,otto_ChrX,9680801,9682665,PAR
0.00218273,0.0140946,0.154862,OIIa.chrY.v1.g373540.t1,OIIb.chrX.v1.g399130.t1,9752397,9761177,ChrX,otto_ChrX,9752397,9761177,PAR
2.63E-05,0.0263197,0.001,OIIa.chrY.v1.g373550.t1,OIIb.chrX.v1.g399140.t1,9764733,9765584,ChrX,otto_ChrX,9764733,9765584,PAR
0.00509592,0.0335801,0.151754,OIIa.chrY.v1.g373560.t1,OIIb.chrX.v1.g399150.t1,9767580,9768541,ChrX,otto_ChrX,9767580,9768541,PAR
0.00138643,0.0375205,0.0369513,OIIa.chrY.v1.g373570.t1,OIIb.chrX.v1.g399160.t1,9769226,9770592,ChrX,otto_ChrX,9769226,9770592,PAR
0.00206613,0.00889927,0.232169,OIIa.chrY.v1.g373580.t1,OIIb.chrX.v1.g399180.t1,9777611,9778703,ChrX,otto_ChrX,9777611,9778703,PAR
0.00563829,0.030941,0.182227,OIIa.chrY.v1.g373590.t1,OIIb.chrX.v1.g399190.t1,9778885,9780061,ChrX,otto_ChrX,9778885,9780061,PAR
1.52E-05,0.015155,0.001,OIIa.chrY.v1.g373600.t1,OIIb.chrX.v1.g399200.t1,9780459,9781936,ChrX,otto_ChrX,9780459,9781936,PAR
0.00153609,0.0163532,0.0939323,OIIa.chrY.v1.g373610.t1,OIIb.chrX.v1.g399210.t1,9806629,9810065,ChrX,otto_ChrX,9806629,9810065,PAR
0.0060746,0.0184443,0.329348,OIIa.chrY.v1.g373620.t1,OIIb.chrX.v1.g399220.t1,9811336,9814942,ChrX,otto_ChrX,9811336,9814942,PAR
0.00534635,0.0253557,0.210854,OIIa.chrY.v1.g373630.t1,OIIb.chrX.v1.g399230.t1,9815515,9816571,ChrX,otto_ChrX,9815515,9816571,PAR
0.00457514,0.00674993,0.677805,OIIa.chrY.v1.g373700.t1,OIIb.chrX.v1.g399240.t1,9836111,9836799,ChrX,otto_ChrX,9836111,9836799,PAR
2.76E-06,0.00276138,0.001,OIIa.chrY.v1.g373710.t1,OIIb.chrX.v1.g399250.t1,9839583,9842214,ChrX,otto_ChrX,9839583,9842214,PAR
0.00211702,0.00565676,0.374246,OIIa.chrY.v1.g373720.t1,OIIb.chrX.v1.g399260.t1,9842603,9844117,ChrX,otto_ChrX,9842603,9844117,PAR
NA,NA,NA,OIIa.chrY.v1.g373730.t1,OIIb.chrX.v1.g399270.t1,9844603,9844818,ChrX,otto_ChrX,9844603,9844818,PAR
0.00482249,0.0171398,0.281362,OIIa.chrY.v1.g373740.t1,OIIb.chrX.v1.g399280.t1,9871613,9876701,ChrX,otto_ChrX,9871613,9876701,PAR
0.00141081,0.0202644,0.0696201,OIIa.chrY.v1.g373760.t1,OIIb.chrX.v1.g399290.t1,9882615,9886168,ChrX,otto_ChrX,9882615,9886168,PAR
NA,NA,NA,OIIa.chrY.v1.g373770.t1,OIIb.chrX.v1.g399300.t1,9888307,9889244,ChrX,otto_ChrX,9888307,9889244,PAR
0.0017613,0.00856703,0.20559,OIIa.chrY.v1.g373780.t1,OIIb.chrX.v1.g399310.t1,9889709,9890569,ChrX,otto_ChrX,9889709,9890569,PAR
0.0047429,0.0167992,0.282329,OIIa.chrY.v1.g373790.t1,OIIb.chrX.v1.g399320.t1,9894699,9897007,ChrX,otto_ChrX,9894699,9897007,PAR
0.0045903,0.0182444,0.2516,OIIa.chrY.v1.g373800.t1,OIIb.chrX.v1.g399330.t1,9914644,9915657,ChrX,otto_ChrX,9914644,9915657,PAR
0.00168679,0.0250564,0.0673198,OIIa.chrY.v1.g373810.t1,OIIb.chrX.v1.g399340.t1,9919642,9926292,ChrX,otto_ChrX,9919642,9926292,PAR
5.17E-06,0.00517271,0.001,OIIa.chrY.v1.g373820.t1,OIIb.chrX.v1.g399350.t1,9931074,9934424,ChrX,otto_ChrX,9931074,9934424,PAR
0.00253534,0.0313169,0.0809575,OIIa.chrY.v1.g373830.t1,OIIb.chrX.v1.g399360.t1,9935863,9937158,ChrX,otto_ChrX,9935863,9937158,PAR
0.00467593,0.00506003,0.924091,OIIa.chrY.v1.g373840.t1,OIIb.chrX.v1.g399380.t1,9944298,9946287,ChrX,otto_ChrX,9944298,9946287,PAR
0.000383087,0.0158577,0.0241577,OIIa.chrY.v1.g373850.t1,OIIb.chrX.v1.g399390.t1,9948080,9953195,ChrX,otto_ChrX,9948080,9953195,PAR
0.00320156,0.0171762,0.186395,OIIa.chrY.v1.g373860.t1,OIIb.chrX.v1.g399400.t1,9962088,9963722,ChrX,otto_ChrX,9962088,9963722,PAR
0.00235644,0.0252184,0.0934414,OIIa.chrY.v1.g373890.t1,OIIb.chrX.v1.g399410.t1,9972298,9974020,ChrX,otto_ChrX,9972298,9974020,PAR
0.00305356,0.0324105,0.0942151,OIIa.chrY.v1.g373900.t1,OIIb.chrX.v1.g399420.t1,9979306,9981668,ChrX,otto_ChrX,9979306,9981668,PAR
NA,NA,NA,OIIa.chrY.v1.g373920.t1,OIIb.chrX.v1.g399460.t1,10020802,10021431,ChrX,otto_ChrX,10020802,10021431,PAR
NA,NA,NA,OIIa.chrY.v1.g373930.t1,OIIb.chrX.v1.g399470.t1,10024901,10027174,ChrX,otto_ChrX,10024901,10027174,PAR
NA,NA,NA,OIIa.chrY.v1.g373940.t1,OIIb.chrX.v1.g399480.t1,10028897,10030779,ChrX,otto_ChrX,10028897,10030779,PAR
0.00316675,0.0128628,0.246194,OIIa.chrY.v1.g373950.t1,OIIb.chrX.v1.g399490.t1,10040411,10041569,ChrX,otto_ChrX,10040411,10041569,PAR
0.000588151,0.0138248,0.0425433,OIIa.chrY.v1.g373970.t1,OIIb.chrX.v1.g399520.t1,10068040,10070490,ChrX,otto_ChrX,10068040,10070490,PAR
0.00118213,0.0113896,0.10379,OIIa.chrY.v1.g373980.t1,OIIb.chrX.v1.g399530.t1,10087968,10092900,ChrX,otto_ChrX,10087968,10092900,PAR
NA,NA,NA,OIIa.chrY.v1.g373990.t1,OIIb.chrX.v1.g399540.t1,10092931,10093170,ChrX,otto_ChrX,10092931,10093170,PAR
1.70E-05,0.0169577,0.001,OIIa.chrY.v1.g374000.t1,OIIb.chrX.v1.g399550.t1,10102427,10104658,ChrX,otto_ChrX,10102427,10104658,PAR
NA,NA,NA,OIIa.chrY.v1.g374020.t1,OIIb.chrX.v1.g399570.t1,10175051,10176232,ChrX,otto_ChrX,10175051,10176232,PAR
NA,NA,NA,OIIa.chrY.v1.g374030.t1,OIIb.chrX.v1.g399580.t1,10220719,10221415,ChrX,otto_ChrX,10220719,10221415,PAR
0.00516041,0.028037,0.184057,OIIa.chrY.v1.g374050.t1,OIIb.chrX.v1.g399600.t1,10243277,10245271,ChrX,otto_ChrX,10243277,10245271,PAR
0.0129708,0.0336428,0.385545,OIIa.chrY.v1.g374070.t1,OIIb.chrX.v1.g399610.t1,10249998,10252566,ChrX,otto_ChrX,10249998,10252566,PAR
0.00876363,0.0276683,0.316739,OIIa.chrY.v1.g374090.t1,OIIb.chrX.v1.g399620.t1,10295825,10296989,ChrX,otto_ChrX,10295825,10296989,PAR
NA,NA,NA,OIIa.chrY.v1.g374100.t1,OIIb.chrX.v1.g399630.t1,10301634,10303887,ChrX,otto_ChrX,10301634,10303887,PAR
NA,NA,NA,OIIa.chrY.v1.g374110.t1,OIIb.chrX.v1.g399640.t1,10324194,10326746,ChrX,otto_ChrX,10324194,10326746,PAR
NA,NA,NA,OIIa.chrY.v1.g374120.t1,OIIb.chrX.v1.g399650.t1,10334559,10335473,ChrX,otto_ChrX,10334559,10335473,PAR
3.48E-06,0.00348332,0.001,OIIa.chrY.v1.g374130.t1,OIIb.chrX.v1.g399660.t1,10368944,10371317,ChrX,otto_ChrX,10368944,10371317,PAR
0.00351543,0.0129969,0.270481,OIIa.chrY.v1.g374140.t1,OIIb.chrX.v1.g399670.t1,10379260,10381357,ChrX,otto_ChrX,10379260,10381357,PAR
0.0128562,0.027427,0.468743,OIIa.chrY.v1.g374150.t1,OIIb.chrX.v1.g399700.t1,10423429,10423983,ChrX,otto_ChrX,10423429,10423983,PAR
0.0169403,0.0200594,0.844508,OIIa.chrY.v1.g374170.t1,OIIb.chrX.v1.g399720.t1,10437824,10438321,ChrX,otto_ChrX,10437824,10438321,PAR
0.00605892,0.0221877,0.273076,OIIa.chrY.v1.g374180.t1,OIIb.chrX.v1.g399730.t1,10442680,10443129,ChrX,otto_ChrX,10442680,10443129,PAR
0.00248503,0.0102311,0.24289,OIIa.chrY.v1.g374210.t1,OIIb.chrX.v1.g399740.t1,10465138,10465674,ChrX,otto_ChrX,10465138,10465674,PAR
NA,NA,NA,OIIa.chrY.v1.g374230.t1,OIIb.chrX.v1.g399760.t1,10515499,10517135,ChrX,otto_ChrX,10515499,10517135,PAR
0.0020148,0.0114476,0.176002,OIIa.chrY.v1.g374250.t1,OIIb.chrX.v1.g399780.t1,10554911,10558202,ChrX,otto_ChrX,10554911,10558202,PAR
5.17E-05,0.0517427,0.001,OIIa.chrY.v1.g374260.t1,OIIb.chrX.v1.g399800.t1,10600264,10600479,ChrX,otto_ChrX,10600264,10600479,PAR
0.00680684,0.045531,0.149499,OIIa.chrY.v1.g374270.t1,OIIb.chrX.v1.g399810.t1,10602439,10602967,ChrX,otto_ChrX,10602439,10602967,PAR
0.00596199,0.0185472,0.321449,OIIa.chrY.v1.g374300.t1,OIIb.chrX.v1.g399850.t1,10662635,10663998,ChrX,otto_ChrX,10662635,10663998,PAR
NA,NA,NA,OIIa.chrY.v1.g374310.t1,OIIb.chrX.v1.g399870.t1,10675812,10679191,ChrX,otto_ChrX,10675812,10679191,PAR
0.00144299,2.95E-05,48.9005,OIIa.chrY.v1.g374340.t1,OIIb.chrX.v1.g399920.t1,10745967,10747121,ChrX,otto_ChrX,10745967,10747121,PAR
0.0049602,0.0161033,0.308025,OIIa.chrY.v1.g374370.t1,OIIb.chrX.v1.g399940.t1,10808903,10817779,ChrX,otto_ChrX,10808903,10817779,PAR
0.00167733,0.0154328,0.108686,OIIa.chrY.v1.g374380.t1,OIIb.chrX.v1.g399950.t1,10824325,10827341,ChrX,otto_ChrX,10824325,10827341,PAR
0.00120028,0.0214321,0.0560038,OIIa.chrY.v1.g374390.t1,OIIb.chrX.v1.g400020.t1,10914057,10916784,ChrX,otto_ChrX,10914057,10916784,PAR
0.00918668,0.0222184,0.413472,OIIa.chrY.v1.g374420.t1,OIIb.chrX.v1.g400040.t1,10928918,10930036,ChrX,otto_ChrX,10928918,10930036,PAR
0.0193394,0.0488015,0.396287,OIIa.chrY.v1.g374430.t1,OIIb.chrX.v1.g400050.t1,10930326,10931924,ChrX,otto_ChrX,10930326,10931924,PAR
NA,NA,NA,OIIa.chrY.v1.g374440.t1,OIIb.chrX.v1.g440330.t1,85920894,85922198,ChrX,otto_ChrX,85920894,85922198,PAR
3.73E-06,0.00372727,0.001,OIIa.chrY.v1.g374450.t1,OIIb.chrX.v1.g400060.t1,10958160,10963146,ChrX,otto_ChrX,10958160,10963146,PAR
NA,NA,NA,OIIa.chrY.v1.g374460.t1,OIIb.chrX.v1.g400070.t1,10963838,10965433,ChrX,otto_ChrX,10963838,10965433,PAR
2.33E-06,0.00232708,0.001,OIIa.chrY.v1.g374470.t1,OIIb.chrX.v1.g400080.t1,10980786,10983152,ChrX,otto_ChrX,10980786,10983152,PAR
0.00589985,0.000117997,50,OIIa.chrY.v1.g374480.t1,OIIb.chrX.v1.g400100.t1,11034368,11035036,ChrX,otto_ChrX,11034368,11035036,PAR
0.011269,0.0129583,0.869638,OIIa.chrY.v1.g374500.t1,OIIb.chrX.v1.g400130.t1,11064848,11066416,ChrX,otto_ChrX,11064848,11066416,PAR
0.00144472,0.0286934,0.0503505,OIIa.chrY.v1.g374510.t1,OIIb.chrX.v1.g400170.t1,11120750,11123091,ChrX,otto_ChrX,11120750,11123091,PAR
0.0085435,0.0224787,0.380071,OIIa.chrY.v1.g374520.t1,OIIb.chrX.v1.g400180.t1,11140248,11140703,ChrX,otto_ChrX,11140248,11140703,PAR
0.0387366,0.0372673,1.03943,OIIa.chrY.v1.g374530.t1,OIIb.chrX.v1.g400190.t1,11141772,11142020,ChrX,otto_ChrX,11141772,11142020,PAR
0.00451673,0.0289452,0.156044,OIIa.chrY.v1.g374540.t1,OIIb.chrX.v1.g400210.t1,11151933,11154970,ChrX,otto_ChrX,11151933,11154970,PAR
0.0168842,0.0142427,1.18546,OIIa.chrY.v1.g374550.t1,OIIb.chrX.v1.g400230.t1,11183053,11185371,ChrX,otto_ChrX,11183053,11185371,PAR
0.00225863,0.0176899,0.12768,OIIa.chrY.v1.g374560.t1,OIIb.chrX.v1.g400240.t1,11188164,11191637,ChrX,otto_ChrX,11188164,11191637,PAR
0.00146197,0.00773303,0.189055,OIIa.chrY.v1.g374570.t1,OIIb.chrX.v1.g400250.t1,11197004,11206203,ChrX,otto_ChrX,11197004,11206203,PAR
1.51E-05,0.015075,0.001,OIIa.chrY.v1.g374580.t1,OIIb.chrX.v1.g400260.t1,11219600,11222767,ChrX,otto_ChrX,11219600,11222767,PAR
0.000845944,0.00551415,0.153413,OIIa.chrY.v1.g374620.t1,OIIb.chrX.v1.g400290.t1,11243568,11246283,ChrX,otto_ChrX,11243568,11246283,PAR
0.0118289,0.0255454,0.463055,OIIa.chrY.v1.g374630.t1,OIIb.chrX.v1.g400300.t1,11252905,11254960,ChrX,otto_ChrX,11252905,11254960,PAR
1.72E-05,0.0171512,0.001,OIIa.chrY.v1.g374640.t1,OIIb.chrX.v1.g400310.t1,11261338,11262909,ChrX,otto_ChrX,11261338,11262909,PAR
5.25E-06,0.00525274,0.001,OIIa.chrY.v1.g374670.t1,OIIb.chrX.v1.g400330.t1,11286892,11287572,ChrX,otto_ChrX,11286892,11287572,PAR
0.0221526,0.0384146,0.576672,OIIa.chrY.v1.g374680.t1,OIIb.chrX.v1.g400340.t1,11306979,11307437,ChrX,otto_ChrX,11306979,11307437,PAR
0.00477416,0.0162264,0.294222,OIIa.chrY.v1.g374690.t1,OIIb.chrX.v1.g400350.t1,11308049,11310862,ChrX,otto_ChrX,11308049,11310862,PAR
0.0018314,0.00441362,0.414944,OIIa.chrY.v1.g374700.t1,OIIb.chrX.v1.g400360.t1,11338998,11343162,ChrX,otto_ChrX,11338998,11343162,PAR
NA,NA,NA,OIIa.chrY.v1.g374710.t1,OIIb.chrX.v1.g400370.t1,11353616,11356022,ChrX,otto_ChrX,11353616,11356022,PAR
NA,NA,NA,OIIa.chrY.v1.g374720.t1,OIIb.chrX.v1.g400380.t1,11358299,11360128,ChrX,otto_ChrX,11358299,11360128,PAR
NA,NA,NA,OIIa.chrY.v1.g374740.t1,OIIb.chrX.v1.g400400.t1,11366253,11367618,ChrX,otto_ChrX,11366253,11367618,PAR
0.0048829,0.0148034,0.32985,OIIa.chrY.v1.g374750.t1,OIIb.chrX.v1.g400410.t1,11370340,11371275,ChrX,otto_ChrX,11370340,11371275,PAR
0.001979,0.0231101,0.0856337,OIIa.chrY.v1.g374760.t1,OIIb.chrX.v1.g400420.t1,11379622,11381505,ChrX,otto_ChrX,11379622,11381505,PAR
0.027866,0.0114735,2.42873,OIIa.chrY.v1.g374770.t1,OIIb.chrX.v1.g400430.t1,11381790,11382824,ChrX,otto_ChrX,11381790,11382824,PAR
0.00470549,0.0187529,0.25092,OIIa.chrY.v1.g374780.t1,OIIb.chrX.v1.g400440.t1,11386216,11391434,ChrX,otto_ChrX,11386216,11391434,PAR
0.00323032,0.0209128,0.154466,OIIa.chrY.v1.g374790.t1,OIIb.chrX.v1.g400450.t1,11393267,11395548,ChrX,otto_ChrX,11393267,11395548,PAR
0.00714547,0.0188443,0.379185,OIIa.chrY.v1.g374830.t1,OIIb.chrX.v1.g400460.t1,11403319,11404933,ChrX,otto_ChrX,11403319,11404933,PAR
8.97E-06,0.00896947,0.001,OIIa.chrY.v1.g374900.t1,OIIb.chrX.v1.g400520.t1,11473194,11473807,ChrX,otto_ChrX,11473194,11473807,PAR
0.0021929,0.00673376,0.325658,OIIa.chrY.v1.g374930.t1,OIIb.chrX.v1.g400550.t1,11477761,11480138,ChrX,otto_ChrX,11477761,11480138,PAR
0.007349,0.00680123,1.08054,OIIa.chrY.v1.g374940.t1,OIIb.chrX.v1.g400570.t1,11483919,11487446,ChrX,otto_ChrX,11483919,11487446,PAR
NA,NA,NA,OIIa.chrY.v1.g374950.t1,OIIb.chrX.v1.g400580.t1,11498237,11498620,ChrX,otto_ChrX,11498237,11498620,PAR
3.49E-05,0.0348741,0.001,OIIa.chrY.v1.g374960.t1,OIIb.chrX.v1.g400590.t1,11505082,11505513,ChrX,otto_ChrX,11505082,11505513,PAR
0.0315436,0.0305527,1.03243,OIIa.chrY.v1.g374980.t1,OIIb.chrX.v1.g400620.t1,11517500,11517811,ChrX,otto_ChrX,11517500,11517811,PAR
0.0010093,0.0204752,0.0492935,OIIa.chrY.v1.g374990.t1,OIIb.chrX.v1.g400630.t1,11528501,11538414,ChrX,otto_ChrX,11528501,11538414,PAR
1.86E-06,0.00185679,0.001,OIIa.chrY.v1.g375010.t1,OIIb.chrX.v1.g400640.t1,11549103,11553911,ChrX,otto_ChrX,11549103,11553911,PAR
0.00382212,0.0189011,0.202217,OIIa.chrY.v1.g375020.t1,OIIb.chrX.v1.g400650.t1,11555423,11565333,ChrX,otto_ChrX,11555423,11565333,PAR
0.00783294,0.0205945,0.38034,OIIa.chrY.v1.g375030.t1,OIIb.chrX.v1.g400660.t1,11565838,11573390,ChrX,otto_ChrX,11565838,11573390,PAR
0.0097641,0.000203349,48.0165,OIIa.chrY.v1.g375040.t1,OIIb.chrX.v1.g400670.t1,11584089,11584522,ChrX,otto_ChrX,11584089,11584522,PAR
0.0070818,0.0261125,0.271204,OIIa.chrY.v1.g375050.t1,OIIb.chrX.v1.g400680.t1,11585111,11593195,ChrX,otto_ChrX,11585111,11593195,PAR
NA,NA,NA,OIIa.chrY.v1.g375060.t1,OIIb.chrX.v1.g400690.t1,11595377,11597636,ChrX,otto_ChrX,11595377,11597636,PAR
NA,NA,NA,OIIa.chrY.v1.g375070.t1,OIIb.chrX.v1.g400700.t1,11634945,11635732,ChrX,otto_ChrX,11634945,11635732,PAR
6.11E-06,0.00611378,0.001,OIIa.chrY.v1.g375080.t1,OIIb.chrX.v1.g400710.t1,11648730,11650223,ChrX,otto_ChrX,11648730,11650223,PAR
0.00245171,0.0307534,0.0797216,OIIa.chrY.v1.g375090.t1,OIIb.chrX.v1.g400720.t1,11664904,11665425,ChrX,otto_ChrX,11664904,11665425,PAR
7.74E-06,0.00773952,0.001,OIIa.chrY.v1.g375100.t1,OIIb.chrX.v1.g400750.t1,11694346,11694960,ChrX,otto_ChrX,11694346,11694960,PAR
NA,NA,NA,OIIa.chrY.v1.g375110.t1,OIIb.chrX.v1.g400760.t1,11711983,11719388,ChrX,otto_ChrX,11711983,11719388,PAR
NA,NA,NA,OIIa.chrY.v1.g375120.t1,OIIb.chrX.v1.g400780.t1,11771063,11773405,ChrX,otto_ChrX,11771063,11773405,PAR
0.00463082,0.0120767,0.38345,OIIa.chrY.v1.g375150.t1,OIIb.chrX.v1.g400810.t1,11800673,11807537,ChrX,otto_ChrX,11800673,11807537,PAR
0.00671131,0.0140348,0.47819,OIIa.chrY.v1.g375160.t1,OIIb.chrX.v1.g410040.t1,25564175,25565744,ChrX,otto_ChrX,25564175,25565744,PAR
0.00222625,0.0207149,0.107471,OIIa.chrY.v1.g375180.t1,OIIb.chrX.v1.g400830.t1,11841374,11844396,ChrX,otto_ChrX,11841374,11844396,PAR
0.00148828,0.00322075,0.462092,OIIa.chrY.v1.g375190.t1,OIIb.chrX.v1.g400860.t1,11884877,11887619,ChrX,otto_ChrX,11884877,11887619,PAR
0.0077799,0.00606603,1.28254,OIIa.chrY.v1.g375200.t1,OIIb.chrX.v1.g400870.t1,11894961,11899239,ChrX,otto_ChrX,11894961,11899239,PAR
0.00481467,0.0186595,0.258028,OIIa.chrY.v1.g375210.t1,OIIb.chrX.v1.g400880.t1,11915634,11920407,ChrX,otto_ChrX,11915634,11920407,PAR
0.000367172,0.0157459,0.0233185,OIIa.chrY.v1.g375220.t1,OIIb.chrX.v1.g400910.t1,11957879,11962218,ChrX,otto_ChrX,11957879,11962218,PAR
0.00234898,4.80E-05,48.9333,OIIa.chrY.v1.g375230.t1,OIIb.chrX.v1.g400920.t1,11967337,11968431,ChrX,otto_ChrX,11967337,11968431,PAR
NA,NA,NA,OIIa.chrY.v1.g375240.t1,OIIb.chrX.v1.g400930.t1,11967439,11967828,ChrX,otto_ChrX,11967439,11967828,PAR
0.00564175,0.0219987,0.256459,OIIa.chrY.v1.g375250.t1,OIIb.chrX.v1.g400940.t1,12024986,12025453,ChrX,otto_ChrX,12024986,12025453,PAR
0.00817754,0.0192545,0.424709,OIIa.chrY.v1.g375270.t1,OIIb.chrX.v1.g400960.t1,12057439,12057987,ChrX,otto_ChrX,12057439,12057987,PAR
0.0151894,0.0129968,1.1687,OIIa.chrY.v1.g375280.t1,OIIb.chrX.v1.g400990.t1,12088905,12089474,ChrX,otto_ChrX,12088905,12089474,PAR
0.0116714,0.0430057,0.271391,OIIa.chrY.v1.g375290.t1,OIIb.chrX.v1.g401110.t1,12145735,12146551,ChrX,otto_ChrX,12145735,12146551,PAR
0.00330072,0.0243903,0.135329,OIIa.chrY.v1.g375300.t1,OIIb.chrX.v1.g401120.t1,12154334,12155737,ChrX,otto_ChrX,12154334,12155737,PAR
0.00959119,0.0267552,0.358479,OIIa.chrY.v1.g375310.t1,OIIb.chrX.v1.g401130.t1,12162975,12168265,ChrX,otto_ChrX,12162975,12168265,PAR
0.0075497,0.0158236,0.477116,OIIa.chrY.v1.g375320.t1,OIIb.chrX.v1.g401190.t1,12188029,12192639,ChrX,otto_ChrX,12188029,12192639,PAR
0.0113182,0.0322275,0.351198,OIIa.chrY.v1.g375330.t1,OIIb.chrX.v1.g401200.t1,12193586,12193843,ChrX,otto_ChrX,12193586,12193843,PAR
0.00382218,0.0611141,0.0625416,OIIa.chrY.v1.g375340.t1,OIIb.chrX.v1.g401210.t1,12253702,12254379,ChrX,otto_ChrX,12253702,12254379,PAR
NA,NA,NA,OIIa.chrY.v1.g375350.t1,OIIb.chrX.v1.g401220.t1,12255072,12255410,ChrX,otto_ChrX,12255072,12255410,PAR
1.80E-05,0.0179645,0.001,OIIa.chrY.v1.g375360.t1,OIIb.chrX.v1.g401230.t1,12270117,12270767,ChrX,otto_ChrX,12270117,12270767,PAR
0.00484254,0.0811246,0.0596926,OIIa.chrY.v1.g375370.t1,OIIb.chrX.v1.g401240.t1,12282504,12283097,ChrX,otto_ChrX,12282504,12283097,PAR
0.000806576,0.025638,0.0314602,OIIa.chrY.v1.g375380.t1,OIIb.chrX.v1.g401250.t1,12293749,12298727,ChrX,otto_ChrX,12293749,12298727,PAR
0.00343477,0.0254756,0.134826,OIIa.chrY.v1.g375400.t1,OIIb.chrX.v1.g401270.t1,12304783,12307006,ChrX,otto_ChrX,12304783,12307006,PAR
0.00254514,0.0203175,0.125268,OIIa.chrY.v1.g375420.t1,OIIb.chrX.v1.g401280.t1,12308094,12310055,ChrX,otto_ChrX,12308094,12310055,PAR
0.00909553,0.0250592,0.362961,OIIa.chrY.v1.g375430.t1,OIIb.chrX.v1.g401340.t1,12327939,12330077,ChrX,otto_ChrX,12327939,12330077,PAR
0.00582398,0.0151208,0.385165,OIIa.chrY.v1.g375440.t1,OIIb.chrX.v1.g401350.t1,12341462,12342527,ChrX,otto_ChrX,12341462,12342527,PAR
0.0130075,0.0342895,0.379342,OIIa.chrY.v1.g375450.t1,OIIb.chrX.v1.g401360.t1,12365369,12366096,ChrX,otto_ChrX,12365369,12366096,PAR
0.0158498,0.0137306,1.15434,OIIa.chrY.v1.g375510.t1,OIIb.chrX.v1.g401390.t1,12432163,12432633,ChrX,otto_ChrX,12432163,12432633,PAR
0.0028755,0.0286328,0.100427,OIIa.chrY.v1.g375520.t1,OIIb.chrX.v1.g401410.t1,12467279,12468551,ChrX,otto_ChrX,12467279,12468551,PAR
0.0063743,0.0286156,0.222756,OIIa.chrY.v1.g375530.t1,OIIb.chrX.v1.g401420.t1,12471452,12474024,ChrX,otto_ChrX,12471452,12474024,PAR
1.77E-05,0.0176659,0.001,OIIa.chrY.v1.g375550.t1,OIIb.chrX.v1.g401440.t1,12492984,12493184,ChrX,otto_ChrX,12492984,12493184,PAR
NA,NA,NA,OIIa.chrY.v1.g375560.t1,OIIb.chrX.v1.g401450.t1,12500746,12502689,ChrX,otto_ChrX,12500746,12502689,PAR
0.00304299,0.0189288,0.160759,OIIa.chrY.v1.g375570.t1,OIIb.chrX.v1.g401460.t1,12503325,12503810,ChrX,otto_ChrX,12503325,12503810,PAR
0.00825848,0.00016517,50,OIIa.chrY.v1.g375580.t1,OIIb.chrX.v1.g401470.t1,12534011,12534372,ChrX,otto_ChrX,12534011,12534372,PAR
0.0128731,0.0365175,0.352519,OIIa.chrY.v1.g375660.t1,OIIb.chrX.v1.g401480.t1,12551741,12555835,ChrX,otto_ChrX,12551741,12555835,PAR
0.006633,0.0142056,0.46693,OIIa.chrY.v1.g375670.t1,OIIb.chrX.v1.g401500.t1,12576165,12577601,ChrX,otto_ChrX,12576165,12577601,PAR
0.00128458,0.00743978,0.172663,OIIa.chrY.v1.g375680.t1,OIIb.chrX.v1.g401530.t1,12605467,12608204,ChrX,otto_ChrX,12605467,12608204,PAR
0.00208816,0.0722917,0.0288852,OIIa.chrY.v1.g375690.t1,OIIb.chrX.v1.g401540.t1,12633871,12635604,ChrX,otto_ChrX,12633871,12635604,PAR
0.0020728,0.016646,0.124522,OIIa.chrY.v1.g375710.t1,OIIb.chrX.v1.g401580.t1,12658763,12660440,ChrX,otto_ChrX,12658763,12660440,PAR
3.55E-06,0.00355336,0.001,OIIa.chrY.v1.g375730.t1,OIIb.chrX.v1.g401650.t1,12704372,12708285,ChrX,otto_ChrX,12704372,12708285,PAR
0.00424907,0.00214462,1.98127,OIIa.chrY.v1.g375760.t1,OIIb.chrX.v1.g401660.t1,12789007,12829636,ChrX,otto_ChrX,12789007,12829636,PAR
0.00059997,0.014104,0.0425389,OIIa.chrY.v1.g375770.t1,OIIb.chrX.v1.g401670.t1,12852159,12856353,ChrX,otto_ChrX,12852159,12856353,PAR
0.00948353,0.0397742,0.238434,OIIa.chrY.v1.g375780.t1,OIIb.chrX.v1.g401700.t1,12886591,12887961,ChrX,otto_ChrX,12886591,12887961,PAR
0.00565204,0.0177204,0.318956,OIIa.chrY.v1.g375790.t1,OIIb.chrX.v1.g401710.t1,12907722,12909230,ChrX,otto_ChrX,12907722,12909230,PAR
